"id","nom","ingredients"
2139470914,Chou de bruxelles bio,chou de bruxelles
2139470915,Panais déformés bio,panais
2139470916,Carottes #2 bio,carottes déclassées
2139470917,Carcasse de dinde ,carcasse de dinde 
2139470918,Miel au sapin,miel
2139470920,Le tue verrue,"vinaigre de cidre de pomme bio, ail bio et chélidoine cultivée dans les jardins écolos."
2139470921,Courge Rouge Vif d'Étampes bio,courge rouge vif
2139470923,patates ratte,patates ratte
2139470924,Radis noir bio,radis de conservation
2139470925,"Cuba Brun, grains",café d'origine
2139470926,"Cuba Brun, mouture espresso régulière",café d'origine
2139470927,"Cuba Brun, mouture pré-espresso (Breville)",café d'origine
2139470928,"Cuba brun, mouture filtre",café d'origine
2139470930,"Végépâté Cru ""Sésame à l'indienne""","graines de tournesol bio*, noix de cajou*, noix de grenoble*, carottes*, huile de tournesol pressée à froid bio, oignons rouges*, vinaigre de cidre de pommes bio, tamari sans gluten bio, levure alimentaire bio, graines de sésame*, ail*,gingembre*, persil*, curcuma"
2139470931,"Végépâté Cru ""Gingembre, Érable & Canneberges""","graines de tournesol bio*, noix grenoble*, noix de cajou*, carottes*, oignons rouges*, huile de tournesol pressée à froid bio, vinaigre de cidre de pommes bio, sirop d'érable bio, levure alimentaire bio, canneberges bio, ail*, gingembre bio*"
2139470932,"Végépâté Cru ""Cajou & Coriandre""","noix grenoble*, noix de cajou*, graines de tournesol bio*, carottes*, coriandre*, huile de tournesol pressé à froid bio, oignons rouges, vinaigre de cidre de pommes bio, tamari sans gluten bio, levure alimentaire bio, ail*,gingembre"
2139470933,Confiture de cassis,"cassis, sucre, jus de citron"
2139470944,Gigot d'agneau avec os sous vide perdu,agneau
2139470948,Emballage spécial pour la fête des mères,voir dans la description des produits individuels.
2139470952,PENSÉES SAUVAGES BIO (12),pensées sauvages
2139470953,"A- Mélange Paseo, mouture filtre cône",mélange maison
2139470954,"A- Mélange Paseo, mouture moka",mélange maison
2139470955,"A- Mélange Paseo, mouture filtre permanent",mélange maison
2139470956,"A- Mélange Paseo, mouture piston",mélange maison
2139470969,Beurre de bleuets,"bleuets, sucre, beurre, jus de citron et pectine"
2139470970,Beurre de bleuets-framboises,"bleuets, sucre, framboises et pectine"
2139470971,Beurre de bleuets-canneberges,"bleuets, sucre, canneberges et pectine"
2139470972,Tartinades bleuets-framboises,"bleuets, sucre, framboises, jus de citron et pectine"
2139470973,Pouding aux bleuets,"bleuets, farine, sucre, lait, shortnong végétal, œufs, poudre à pâte, vanille, sel"
2139470974,Saucisses bleuets et quatre épices,"viande de porc, eau, épices (chapelure blé grillé, sel, farine de blé, farine de mais, substances laitières modifiées, gluten de blé, épices, sucre, érythorbate de sodium.  agent de conditionnement: huile végétale, polysorbate 80, silicate de calcium), bleuets"
2139470977,Canneberge Séchées Sucrées au jus de pomme,"canneberge, concentré de jus de pomme, huile de tournesol"
2139470978,Canneberge Séchées Sucrées à saveur d'orange,"canneberge, sucre,  huile de tournesol, arôme naturel d'orange"
2139470979,Confiture bleuet et canneberge,"bleuet, canneberge, sucre, jus de citron"
2139470980,"cannelloni aux épinards et ricotta, frais","semoule de blé dur,épinards,ricotta, oeufs, chapelure de pain"
2139470983,Aisselle donc ça ! Floral,"huile de coco bio, cire d'abeilles, huile de macération de calendules (huile d'olive bio et calendules cultivées écologiquement), huile de macération de camomille (huile d'olive bio et camomille cultivé écologiquement), huile de macération de lavande (huile d'olive bio et lavande cultivé écologiquem"
2139470984,Aisselle donc ça Théier,"huile de coco bio, cire d'abeilles, huile de macération de calendules (huile d'olive bio et calendules cultivées écologiquement), huile de macération de camomille (huile d'olive bio et camomille cultivé écologiquement), huile de macération de lavande (huile d'olive bio et lavande cultivé écologiquem"
2139470985,crème au thé vert,"gel d’aloès,hydrolat de géranium, huile de macération de thé vert, cire émulsifiante,sorbate de potassium, he d’orange douce, vitamine e"
2139470987,Costa Rica Tarrazu- filtre cône,café d'origine
2139470988,Costa Rica Tarrazu- mouture piston,café d'origine
2139470989,Costa Rica Tarrazu - mouture pré-espresso (Breville),café d'origine
2139470990,Costa Rica Tarrazu - Mouture Perco,café d'origine
2139470991,Costa Rica Tarrazu Tucan- mouture Filtre cône,café d'origine
2139470992,Costa Rica Tarrazu Tucan - mouture Piston,café d'origine
2139470993,Costa Rica Tarrazu Tucan- mouture Moka Italienne,café d'origine
2139470994,Costa rica tarrazu Tucan - mouture pré-espresso (Breville),café d'origine
2139470995,Costa Rica Tarrazu - mouture filtre permanent,café d'origine
2139470996,Costa Rica tarrazu Tucan- mouture filtre permanent,café d'origine
2139470997,Costa Rica tarrazu Tucan - mouture perco,café d'origine
2139470998,"Espresso des Découvreurs, grains",mélange maison
2139470999,Espresso des Découvreurs- mouture espresso,mélange maison
2139471000,Espresso des Découvreurs- mouture pré-espresso (Breville),mélange maison
2139471001,Espresso des Découvreurs - mouture moka italienne,mélange maison
2139471002,Espresso des Découvreurs - mouture filtre,mélange maison
2139471003,Espresso des Découvreurs - mouture filtre permanent,mélange maison
2139471004,Espresso des Découvreurs - filtre cône,mélange maison
2139471006,Saucisse érable bleuet,"porc, eau, bleuets, épices (chapelure de blé grillée, sel, fécule de tapioca, cassonade, saveur d'érable naturelle et artificielle (sulfites), érythorbate de sodium, épices.  agent de conditionnement: huile végétale(canola), bioxyde de silicium)"
2139471007,Caprineige (Nature),"fromage frais de chèvre, sel, chlorure de calcium"
2139471008,Capimande (amandes),"fromage frais de chèvre, amandes, sel, chlorure de calcium"
2139471009,Caprinail (ail et ciboulette),"fromage frais de chèvre, ail, sel, chlorure de calcium"
2139471010,Caprirose (poivre rose),"fromage frais de chèvre,poivre rose, sel, chlorure de calcium"
2139471011,Le p'tit frais Nature,"fromage frais de chèvre, sel, chlorure de calcium"
2139471012,Le p'tit frais Huile d'Olive et Herbes de Provence,"fromage frais de chèvre, huile d'olive, herbes de provences, sel, chlorure de calcium"
2139471013,Le p'tit frais au sirop d'érable,"fromage frais de chèvre, sirop d'érable, sel, chlorure de calcium"
2139471014,Cheddar de chèvre,"fromage frais de chèvre, sel, chlorure de calcium"
2139471015,"Mélange Saint-Germain, Grains",mélange maison
2139471016,"Mélange Saint-Germain, mouture filtre",mélange maison
2139471017,"Mélange saint-Germain, mouture perco",mélange maison
2139471018,"Colombien Pital mi-noir, grains",café d'origine
2139471019,"Colombien Pital mi-noir, mouture filtre",café d'origine
2139471020,"Colombien Pital mi-noir, mouture espresso",café d'origine
2139471021,"Colombien Pital mi-noir, mouture pré-espresso (Breville)",café d'origine
2139471022,"Colombien Pital mi-noir, mouture filtre cône",café d'origine
2139471023,"Colombien Pital mi-noir, mouture moka italienne",café d'origine
2139471024,"Colombien Pital mi-noir, mouture piston",café d'origine
2139471025,"Colombien Pital mi-noir, filtre permanent",café d'origine
2139471027,Muffins santé aux bleuets,"yogourt, bleuets, farine, flocons d'avoine, cassonnade, huile de canola, farine de blé entier, œufs, sirop d'érable, graine de lin moulues, poudre à pâte, vanille, sel"
2139471029,"Saucisses fines herbes, sans gluten","wapiti, porc, eau, épices (sel de mer, fécule de tapioca, légumes déshydratés (oignon, ail), épices, fibre de maïs, sucre, extrait de levure, agents de conditionnement(bioxide de silicium, polysorbate 80)"
2139471030,petite vache au lait,"poudre de lait entier,pâte de cacao,sucre,lécithine de soja, vanille"
2139471031,petite vache   chocolat noir,"fèves de cacao,beurre de cacao,sucre,lécithine de soya,vanille "
2139471032,petit singe chocolat noir,"fèves de cacao,beurre de cacao,sucre,lécithine de soya,vanille "
2139471033,couple chocolat noir,"fèves de cacao,beurre de cacao,sucre,lécithine de soya,vanille "
2139471034,couple chocolat au lait,"poudre de lait entier,pâte de cacao,sucre,lécithine de soja, vanille"
2139471035,petit singe chocolat au lait,"poudre de lait entier,pâte de cacao,sucre,lécithine de soja, vanille"
2139471036,souris fille chocolat au lait,"poudre de lait entier,pâte de cacao,sucre,lécithine de soja, vanille"
2139471037,souris fille chocolat noir,"fèves de cacao,beurre de cacao,sucre,lécithine de soya,vanille"
2139471039,Concombre libanais de serre,concombre libanais
2139471040,"Équitable Honduras, mouture espresso",café équitable
2139471041,"Équitable mélange Rythme du monde, mouture espresso",café équitable mélange maison
2139471042,Tomate cerise,tomate
2139471043,Concombre Anglais,concombre
2139471044,Savon en bloc,selon le savon choisi
2139471046,Vin d'érable  *L'adrienne*,"eau,sirop d'érable, acide tartrique,citrique et malique,levures et sulfites."
2139471047,vin d'érable *Le printanier*,a
2139471063,Asperges,asperges
2139471064,PÂTÉ à la DINDE,"dinde,bouillon de dinde,carottes,celeri,pois vert,crème,champignons,poireaux,oignon,beurre,herbe.farine sans gluten ( riz brun,riz blanc, pois chiche,fécule de pomme de terre et de tapioca)saindoux,gras de canard,graine de lin et chia moulu,gom xanthane et de guar eau,vinaigre de cidre,sel de mer."
2139471065,VÉGÉ-PÂTÉ tournesol & patate douce(sglo),"patate douce,graine de tournesol bio,carotte,oignon,céleri,huile de olive extra vierge bio,farine de quinoa bio,levure nutritionnelle bio,jus de citron frais bio,ail,herbes de provence,sel de mer ,poivre noir."
2139471066,VÉGÉ-PÂTÉ courges -graine citrouille(sglo),"courge musqué,graine de citrouille bio,panais,oignon,céleri,huile de olive extra vierge bio,farine de millet,levure nutritionnelle,ail,jus de citron frais bio,poudre de cari bio,garm masala, fines herbes bio,sel de mer ,poivre"
2139471067,PÂTÉ MEXICAIN,"bœuf,tomate,carotte,piment rouge et vert,oignon,fromage cheddar et mozzarella,farine de noix de coco,pâte tomate,poudre de chili,origan,cumin,sel de mer ,piment de cayenne. pâte:eau,saindoux,gras de canard,farine bio sans gluten*(de riz brun, de riz blanc,de sorgho,fécule tapioca,de pomme de terre,lin moulu,gom xanthane "
2139471068,Ailes de canard,ailes de canard
2139471069,Tomate Rose,tomate
2139471070,Tomate Rouge,tomate
2139471073,Plant de sariette d'été,plant
2139471074,"Plant de sariette d""hiver",plant
2139471075,Plant de marjolaine,plant
2139471076,Plant de bette à carde verte bio,plant
2139471077,Morilles,champignons forestiers
2139471088,Smoothie bleuet-érable,"lait, bleuets, banane, eau, sirop d'érable"
2139471091,Chou-raves violets et/ ou vert,chou-rave
2139471092,Navets blancs,navets
2139471094,Pousses de radis daikon,pousses de radis daikon
2139471095,Bette-à-carde rouge et jaune bio,bette-à-carde
2139471098,Poivrons rouges bio,poivron
2139471099,Patates blanches bio,pomme de terre
2139471100,Concentré liquide d'ortie,"vinaigre de cidre de pommes bio, ortie écolo"
2139471107,Sirop de tussilage,"eau filtrée, fleurs de tussilage,miel de nos abeilles, alcool 40 %"
2139471108,Sirop de thym,"eau filtrée, miel de nos abeilles, alcool 40 %, thym, guimauve"
2139471109,Savon La Rousse,"huile d’olive bio et decoco bio, eau, bière rousse, karité 100 % naturel, huile de ricin, soude, coloration naturelle, vitamine e"
2139471110,Savon Terra Madré,"ingrédients/ingredients : huile d’olive/olive oil et de coco/coconut oil bio, eau/water, hydroxyde de sodium/sodium hydroxide, karité /shea butter ,huile de ricin/castor oil, miel/honey, argile grise/gray clay, vitamine e/vitamin e."
2139471111,Haricots mauves bio,haricots
2139471115,lasagne au brocoli,"semoule de blé dur, oeuf, tomate, brocoli,fromage zacharie cloutier, oignon, carotte, céleri,"
2139471122,"Tourte au lapin, légumes et foie gras","viande de lapin, foie gras, gras de canard, oignon,ail, carotte, céleri, poivre, sel"
2139471123,Cuisse confite de lapin,"lapin, gras de canard, sel"
2139471126,Savon Champ de lavande,"huile de macération de lavande/olive oil & lavender, huile d’olive/olive oil et de coco/coconut oil bio, eau/water, hydroxyde de sodium/sodium hydroxide, karité/shea butter, cire d’abeille/beeswax, huile de ricin/castor oil, miel/honey, he lavande/lavender, coloration naturelle/natural dye, vitamine e/vitamin e."
2139471128,Baba ganoush,"aubergine*grillée,beurre de sésame *,huile d'olive extra vierge*,jus de citron,ail*,olive kalamata,sel de mer .
*biologiques*"
2139471129,Propomiel,"miel, propolis .

important:bien mélanger entre chacune des utilisations pour bien repartir la propolis "
2139471134,Nouille soupe bio (épeautre),"farine d'épeautre, eau"
2139471136,Feta de chèvre,"fromage frais de chèvre,"
2139471138,Purée de canneberges pure à 100 %,canneberges
2139471139,Purée canneberges et pommes,"canneberges, pommes, sucre"
2139471140,Purée canneberges sucrée,"canneberges, sucre"
2139471141,Tomate italienne de champ - bio,tomate italienne
2139471143,Chou Napa bio,chou napa
2139471144,Sauge biologique,sauge
2139471145,Origan biologique,origan
2139471147,Radis français bio,radis
2139471148,Joï Choï bio,chou chinois
2139471153,Tomate ITALIENNE #2 bio SEMI MURE pour TRANSFORMATION,tomate
2139471154,Citrouille,citrouille 
2139471155,Courge spaghetti,courge spaghetti
2139471156,Courge poivrée blanche,courge poivrée
2139471157,"Colombien Pital mi- noir, percolateur",café d'origine
2139471158,"Colombien Pital noir, mouture filtre",café d'origine
2139471159,"Colombien Pital noir, mouture filtre cône",café d'origine
2139471160,"Colombien Pital noir, mouture filtre permanent",café d'origine
2139471161,"Colombien Pital noir, mouture espresso",café d'origine
2139471162,"Colombien Pital noir, mouture pré-espresso (Breville)",café d'origine
2139471163,"Colombien Pital noir, mouture moka italienne",café d'origine
2139471164,"Colombien Pital noir, mouture piston",café d'origine
2139471165,Yirgacheffe noir mouture espresso,café d'origine
2139471170,Baguette aux olives vertes (levain),"farine blanche non-blanchie biologique, levain naturel (eau, farine de blé bio), olive vertes de l'olivier del mondo, sel de guerande, basilic, oregan, ciboulette, persil "
2139471172,Cheddar de chèvre fumé,"fromage frais de chèvre, sel, chlorure de calcium"
2139471173,Olives vertes aux tomates séchées & fêta,"olives vertes, tomates séchées (tomates, bioxide souffre, acide citrique), fromage fêta (lait vaches, sel, lipase, enzymes microbiennes, chlorure de calcium, culture bactérienne), huile canola *sans-ogm et cholesterol, ni-additif*, sel                                   "
2139471174,olives vertes avec citron,"olives vertes, zeste de citron, acide citrique, acide ascorbique, sorbate de potassium, huile canola, *sans-ogm et cholesterol, ni additif*,  sel                                                    "
2139471175,Olives vertes avec gingembre confit,"olives vertes, gingembre (lamelle de gingembre, saccharose, sulfites), huile canola, *sans-ogm et cholesterol, ni additif*,  sel.                                                               "
2139471176,Piments pepperoncini avec fromage de chèvre piquant,"peperroncini (eau, vinaigre, sel, benzoate de sodium, acide citrique),fromage de chèvre (lait de chèvre entier  pasteurisé, culture bactérienne, présure),huile canola *sans-ogm  et cholesterol, ni-additif*, sauce piquante(eau,vinaigre, sel, pâtes de tomates, piments de cayenne),sel."
2139471177,Piments cerises au fromage fêta & estragon,"piments (piments cerises, eau, sucre, vinaigre, sel, acide ascorbique, chlorure de calcium), fêta (lait vaches, sel, lipase, enzymes microbiennes, chlorure de calcium, culture bactérienne), huile canola *sans-ogm et cholesterol, ni-additif*, fines herbes, graines pavots.          "
2139471178,Rouleaux impériaux ,"porc haché, oignon, ail en poudre, oeufs, poivre, sel, sauce soya, sauce poisson, huile de sésame"
